name,course,year,season,average_rating,num_reviews,average_gpa,num_students
Jack Blanchard,PSYC651,2014,fall,,,3.4352941176470586,17.0
Jack Blanchard,PSYC651,2015,fall,,,3.7838709677419353,31.0
Jack Blanchard,PSYC651,2017,fall,,,3.58,30.0
Jack Blanchard,PSYC651,2018,fall,,,3.7294117647058824,17.0
Jack Blanchard,PSYC651,2019,fall,,,3.878571428571429,14.0
Jack Blanchard,PSYC651,2020,fall,,,3.75,16.0
Jack Blanchard,PSYC651,2021,fall,,,3.9285714285714284,14.0
Jackelyn Lopez Roshwalb,ENES100,2013,fall,,,3.697701149425287,87.0
Jackelyn Lopez Roshwalb,ENES100,2014,fall,,,3.846218487394958,119.0
Jackelyn Lopez Roshwalb,ENES100,2014,spring,,,3.8600000000000003,60.0
Jackelyn Lopez Roshwalb,ENES100,2015,spring,,,3.97,50.0
Jackelyn Lopez Roshwalb,ENES100,2016,fall,,,3.8823529411764706,34.0
Jackelyn Lopez Roshwalb,ENES100,2016,spring,,,3.8844444444444446,45.0
Jackelyn Lopez Roshwalb,ENES100,2017,spring,,,4.0,89.0
Jackelyn Lopez Roshwalb,ENES100,2018,fall,,,3.9128205128205127,39.0
Jackelyn Lopez Roshwalb,ENES100,2018,spring,,,3.970192307692308,104.0
Jackelyn Lopez Roshwalb,ENES100,2019,spring,,,3.9405405405405407,37.0
Jackelyn Lopez Roshwalb,ENES100,2021,spring,,,3.929032258064516,31.0
Jackelyn Lopez Roshwalb,ENES100A,2014,spring,,,3.560714285714286,28.0
Jackelyn Lopez Roshwalb,ENES100A,2015,spring,,,3.820689655172414,29.0
Jackelyn Lopez Roshwalb,ENES100A,2016,fall,,,4.0,6.0
Jackelyn Lopez Roshwalb,ENES100A,2016,spring,,,3.742857142857143,35.0
Jackelyn Lopez Roshwalb,ENES100A,2017,spring,,,3.978125,32.0
Jackelyn Lopez Roshwalb,ENES100A,2018,spring,,,3.95625,16.0
Jackelyn Lopez Roshwalb,ENES100A,2021,spring,,,4.0,9.0
Jackelyn Lopez Roshwalb,ENES102,2016,fall,,,2.825490196078432,51.0
Jackelyn Lopez Roshwalb,ENES102,2016,spring,,,2.797916666666667,48.0
Jackelyn Lopez Roshwalb,ENES102,2017,fall,,,2.5833333333333335,54.0
Jackelyn Lopez Roshwalb,ENES192,2022,spring,,,3.7777777777777777,9.0
Jackelyn Lopez Roshwalb,TLPL488E,2018,fall,,,3.933333333333333,9.0
Jackson Monzon,SPAN103,2017,fall,,,3.2952380952380955,21.0
Jackson Monzon,SPAN203,2018,spring,,,3.0565217391304347,23.0
Jackson Monzon,SPAN204,2018,fall,,,3.0696969696969694,33.0
Jackson Monzon,SPAN207,2019,spring,,,3.3,22.0
Jackson Monzon,SPAN207,2020,spring,,,3.6176470588235294,17.0
Jackson Monzon,SPAN301,2019,fall,,,3.7147058823529413,34.0
Jackson Monzon,SPAN301,2020,fall,,,3.276470588235294,17.0
Jackson Monzon,SPAN301,2022,spring,,,3.5124999999999997,8.0
Jackson Monzon,SPAN303,2021,fall,,,3.0538461538461537,13.0
Jackson Monzon,SPAN311,2021,spring,,,3.711764705882353,17.0
Jacky Chong,STAT100,2013,spring,,,2.4692307692307693,52.0
Jaclyn Bruner,COMM107,2013,fall,,,3.324324324324324,37.0
Jaclyn Bruner,COMM107,2014,fall,,,3.2207547169811317,53.0
Jaclyn Bruner,COMM107,2014,spring,,,2.983636363636364,55.0
Jaclyn Bruner,COMM107,2015,fall,,,3.480555555555556,36.0
Jaclyn Bruner,COMM107,2016,fall,,,3.3864864864864868,37.0
Jaclyn Bruner,COMM107,2016,spring,,,3.2631578947368416,38.0
Jaclyn Bruner,COMM107,2017,spring,,,3.3473684210526318,19.0
Jaclyn Bruner,COMM107,2019,fall,,,3.658108108108108,74.0
Jaclyn Bruner,COMM107,2020,fall,,,3.7714285714285714,56.0
Jaclyn Bruner,COMM107,2021,fall,,,3.697368421052631,38.0
Jaclyn Bruner,COMM107,2021,spring,,,3.7750000000000004,52.0
Jaclyn Bruner,COMM200,2015,spring,,,3.539393939393939,33.0
Jaclyn Bruner,COMM200,2020,spring,,,3.939285714285714,28.0
Jaclyn Bruner,COMM324,2022,spring,,,3.5461538461538464,39.0
Jaclyn Bruner,COMM330,2016,fall,,,3.329411764705883,34.0
Jaclyn Bruner,COMM330,2017,spring,,,3.3833333333333333,30.0
Jaclyn Bruner,COMM330,2020,fall,,,3.611428571428571,35.0
Jaclyn Bruner,COMM360,2015,fall,,,3.176666666666667,30.0
Jaclyn Bruner,COMM360,2016,spring,,,2.9333333333333327,33.0
Jaclyn Bruner,COMM371,2020,fall,,,3.680769230769231,26.0
Jaclyn Bruner,COMM371,2021,fall,,,3.5057692307692303,52.0
Jaclyn Bruner,COMM371,2021,spring,,,3.7590909090909093,22.0
Jaclyn Bruner,COMM371,2022,fall,,,3.4333333333333336,54.0
Jaclyn Bruner,COMM371,2022,spring,,,3.4795454545454536,44.0
Jaclyn Bruner,COMM398T,2022,fall,,,3.5576923076923075,26.0
Jaclyn Bruner,COMM398T,2022,spring,,,3.7111111111111117,45.0
Jaclyn Klueger Stief,TLPL361,2021,spring,,,3.9285714285714284,14.0
Jacob Bedrossian,AMSC460,2017,fall,,,2.6260869565217395,23.0
Jacob Bedrossian,AMSC660,2017,fall,,,2.924137931034483,29.0
Jacob Bedrossian,AMSC663,2019,fall,,,3.8000000000000003,7.0
Jacob Bedrossian,AMSC664,2019,spring,,,3.933333333333333,9.0
Jacob Bedrossian,AMSC664,2020,spring,,,4.0,4.0
Jacob Bedrossian,MATH140H,2020,fall,,,3.0764705882352943,17.0
Jacob Bedrossian,MATH410,2017,spring,,,3.014814814814815,27.0
Jacob Bedrossian,MATH462,2015,fall,,,3.2277777777777774,18.0
Jacob Bedrossian,MATH673,2016,fall,,,3.5300000000000002,10.0
Jacob Bedrossian,MATH673,2022,fall,,,3.3538461538461535,13.0
Jacob Bedrossian,MATH674,2016,spring,,,3.7166666666666663,6.0
Jacob Bedrossian,MATH674,2017,spring,,,3.857142857142857,7.0
Jacob Bedrossian,MATH858D,2018,fall,,,4.0,8.0
Jacob Bedrossian,STAT410,2020,fall,,,2.9419354838709673,31.0
Jacob Wenegrat,AOSC420,2020,fall,,,3.644444444444445,9.0
Jacob Wenegrat,AOSC420,2021,fall,,,3.0846153846153848,13.0
Jacob Wenegrat,AOSC420,2022,fall,,,3.5421052631578944,19.0
Jacqueline Messing,ANTH380,2013,fall,,,2.975,36.0
Jacqueline Messing,ANTH380,2015,fall,,,2.98125,16.0
Jacqueline Messing,ANTH380,2015,spring,,,3.2394736842105263,38.0
Jacqueline Messing,ANTH380,2016,fall,,,3.477777777777778,27.0
Jacqueline Messing,ANTH380,2017,fall,,,2.9724137931034478,29.0
Jacqueline Messing,ANTH380,2018,fall,,,3.742857142857143,14.0
Jacqueline Messing,ANTH380,2019,fall,,,3.46896551724138,29.0
Jacqueline Messing,ANTH380,2020,fall,,,3.3233333333333333,30.0
Jacqueline Messing,ANTH469J,2012,fall,,,3.3153846153846156,13.0
Jacqueline Messing,ANTH469R,2013,spring,,,2.770588235294117,17.0
Jacqueline Partida,AMST101,2017,fall,,,3.4173913043478263,23.0
Jacqueline Partida,AMST101,2018,spring,,,3.4478260869565216,23.0
Jacqueline Partida,AMST101,2020,fall,,,3.168,25.0
Jacqueline Partida,USLT202,2021,spring,,,3.5388888888888888,18.0
Jacqueline Partida,USLT430,2019,fall,,,3.070833333333333,24.0
Jacqueline Partida,USLT498N,2018,fall,,,3.15925925925926,27.0
Jacqueline Stone,MATH113,2013,fall,,,2.9499999999999993,116.0
Jacqueline Stone,MATH113,2013,spring,,,2.5072727272727273,55.0
Jacqueline Stone,MATH113,2015,fall,,,2.5681818181818183,22.0
Jacqueline Stone,MATH113,2015,spring,,,2.0901960784313727,51.0
Jacqueline Stone,MATH113,2016,fall,,,2.6714285714285717,21.0
Jacqueline Stone,MATH113,2016,spring,,,2.452,25.0
Jacqueline Stone,MATH113,2017,fall,,,3.323076923076923,26.0
Jacqueline Stone,MATH113,2017,spring,,,2.451020408163265,98.0
Jacqueline Stone,MATH113,2018,spring,,,2.8260869565217392,23.0
Jacqueline Wallen,FMSC289G,2012,spring,,,3.126785714285714,56.0
Jacqueline Wallen,FMSC289G,2013,spring,,,3.1311475409836067,61.0
Jacqueline Wallen,FMSC432,2012,fall,,,2.8400000000000003,80.0
Jacqueline Wallen,FMSC432,2013,fall,,,3.2318181818181815,88.0
Jacqueline Wallen,FMSC432,2013,spring,,,3.0388349514563107,103.0
Jacqueline Wallen,FMSC432,2014,spring,,,3.0277108433734936,83.0
Jacqueline Wallen,FMSC432,2016,spring,,,3.2627450980392156,102.0
Jacqueline Wallen,FMSC432,2017,spring,,,3.5079999999999996,100.0
Jade Olson,COMM107,2012,fall,,,3.1608695652173915,23.0
Jade Olson,COMM107,2014,fall,,,3.966666666666667,18.0
Jade Olson,COMM107,2017,fall,,,3.7052631578947373,19.0
Jade Olson,COMM107,2017,spring,,,3.667567567567568,37.0
Jade Olson,COMM107,2018,fall,,,3.689473684210526,19.0
Jade Olson,COMM107,2019,fall,,,3.865789473684211,38.0
Jade Olson,COMM107,2019,spring,,,3.7263157894736842,19.0
Jade Olson,COMM107,2020,spring,,,3.938888888888888,36.0
Jade Olson,COMM107,2022,fall,,,3.8684210526315788,19.0
Jade Olson,COMM107,2022,spring,,,3.4810810810810815,37.0
Jade Olson,COMM200,2013,spring,,,3.0583333333333336,24.0
Jade Olson,COMM230,2013,fall,,,3.2687500000000003,48.0
Jade Olson,COMM230,2014,spring,,,3.0023809523809524,42.0
Jade Olson,COMM230,2015,fall,,,3.35,40.0
Jade Olson,COMM230,2015,spring,,,3.5833333333333335,24.0
Jade Olson,COMM230,2016,spring,,,3.3871794871794876,39.0
Jade Olson,COMM230,2017,fall,,,3.8045454545454542,22.0
Jade Olson,COMM301,2021,fall,,,3.7461538461538457,13.0
Jade Olson,COMM301,2021,spring,,,3.7210526315789476,38.0
Jade Olson,COMM330,2014,fall,,,3.262857142857143,35.0
Jade Olson,COMM330,2015,spring,,,3.1352941176470592,34.0
Jade Olson,COMM330,2019,fall,,,3.5687499999999996,32.0
Jade Olson,COMM330,2020,fall,,,3.507692307692308,39.0
Jade Olson,COMM330,2021,fall,,,3.6149999999999998,40.0
Jade Olson,COMM398C,2016,fall,,,3.9454545454545453,11.0
Jade Olson,COMM398C,2017,fall,,,4.0,9.0
Jade Olson,COMM398C,2017,spring,,,4.0,9.0
Jade Olson,COMM398C,2018,fall,,,4.0,10.0
Jade Olson,COMM398C,2018,spring,,,3.9416666666666664,12.0
Jade Olson,COMM398O,2020,spring,,,3.7714285714285714,35.0
Jade Olson,COMM398O,2021,spring,,,3.7924999999999995,40.0
Jade Olson,COMM398O,2022,fall,,,3.086206896551724,29.0
Jade Olson,COMM401,2019,fall,,,3.4108695652173915,46.0
Jade Olson,COMM401,2020,fall,,,3.44375,48.0
Jade Olson,COMM401,2021,fall,,,3.59375,32.0
Jade Olson,COMM469,2020,spring,,,3.6666666666666665,33.0
Jade Olson,COMM469C,2022,spring,,,3.920833333333333,24.0
Jade Olson,UNIV101,2012,fall,,,4.0,15.0
Jaden Mikoulinskii,UNIV100,2022,fall,,,3.79375,16.0
Jaime Madden,WGSS200,2022,fall,,,3.4375,24.0
Jaime Madden,WGSS250,2022,fall,,,3.4086956521739133,23.0
Jaime Madden,WGSS319U,2022,spring,,,3.783333333333333,6.0
Jaime Madden,WGSS428D,2022,spring,,,2.8125,16.0
Jaime Madden,WGSS488C,2021,fall,,,3.914285714285714,7.0
Jaime Madden,WMST250,2013,fall,,,3.453488372093023,43.0
Jaime Madden,WMST250,2014,fall,,,3.5625,48.0
Jaime Madden,WMST250,2014,spring,,,3.435294117647059,51.0
Jaime Madden,WMST250,2015,fall,,,3.777272727272728,22.0
Jaime Madden,WMST250,2015,spring,,,3.8166666666666664,24.0
Jaime Madden,WMST250,2016,spring,,,3.588372093023256,43.0
Jaime Madden,WMST400,2017,spring,,,3.7228571428571433,35.0
Jainaba Ceesay,BMGT467,2022,spring,,,3.2,17.0
Jainaba Ceesay,BMGT495,2022,spring,,,3.36304347826087,46.0
Jainaba Ceesay,BUSI602,2022,spring,,,3.6519999999999997,50.0
Jakob Hultgren,MATH135,2021,spring,,,3.432876712328767,146.0
Jakob Hultgren,MATH858G,2021,fall,,,4.0,6.0
Jakovs Borodeckis,GERM203,2021,fall,,,3.569230769230769,13.0
Jakovs Borodeckis,GERM204,2021,fall,,,3.285714285714285,7.0
Jalah Townsend,GEMS100,2021,fall,,,3.9541284403669725,109.0
Jalah Townsend,GEMS208C,2021,fall,,,4.0,15.0
Jalah Townsend,GEMS208C,2022,fall,,,3.7,20.0
Jalah Townsend,GEMS208K,2021,fall,,,4.0,26.0
Jalah Townsend,GEMS208K,2022,fall,,,3.7049999999999996,40.0
Jalah Townsend,GEMS208K,2022,spring,,,4.0,21.0
Jalah Townsend,GEMS208M,2021,fall,,,4.0,37.0
Jalah Townsend,GEMS208M,2022,spring,,,4.0,27.0
Jalah Townsend,GEMS208P,2021,fall,,,4.0,7.0
Jalah Townsend,GEMS208P,2022,fall,,,3.7,21.0
Jalah Townsend,GEMS208P,2022,spring,,,4.0,13.0
Jalah Townsend,UNIV100,2019,fall,,,3.9499999999999997,14.0
Jalah Townsend,UNIV100,2022,fall,,,3.4631578947368418,19.0
James Archsmith,AREC380,2018,fall,,,3.333333333333334,18.0
James Archsmith,AREC380,2019,fall,,,3.32,30.0
James Archsmith,AREC380,2022,spring,,,3.4133333333333336,30.0
James Archsmith,ECON785,2018,fall,,,3.6833333333333336,6.0
James Bader,GEOL110,2019,fall,,,3.5437499999999997,48.0
James Bader,GEOL110,2021,fall,,,3.0124999999999997,24.0
James Baeder,ENAE415,2013,spring,,,3.5857142857142863,14.0
James Baeder,ENAE415,2014,spring,,,3.2357142857142853,14.0
James Baeder,ENAE415,2015,spring,,,3.783333333333333,6.0
James Baeder,ENAE481,2015,fall,,,3.6166666666666667,6.0
James Baeder,ENAE481,2017,fall,,,4.0,8.0
James Baeder,ENAE481,2018,fall,,,3.9625,8.0
James Baeder,ENAE481,2019,fall,,,4.0,8.0
James Baeder,ENAE482,2016,spring,,,3.9499999999999997,6.0
James Baeder,ENAE482,2019,spring,,,3.875,8.0
James Baeder,ENAE488I,2013,fall,,,3.783333333333333,18.0
James Baeder,ENAE488I,2014,fall,,,3.88,5.0
James Baeder,ENAE488I,2018,spring,,,3.8,8.0
James Baeder,ENAE631,2018,fall,,,3.4153846153846152,13.0
James Baeder,ENAE684,2012,fall,,,3.6666666666666665,24.0
James Baeder,ENAE684,2013,fall,,,3.7529411764705882,17.0
James Baeder,ENAE684,2014,fall,,,3.6380952380952385,21.0
James Baeder,ENAE684,2015,fall,,,3.0,1.0
James Baeder,ENAE684,2016,fall,,,3.6368421052631583,19.0
James Baeder,ENAE684,2017,fall,,,3.838095238095238,21.0
James Baeder,ENAE684,2018,fall,,,3.895238095238095,21.0
James Baeder,ENAE684,2019,fall,,,3.8999999999999995,13.0
James Baeder,ENAE684,2020,fall,,,3.8466666666666667,15.0
James Baeder,ENAE684,2021,fall,,,3.558333333333333,12.0
James Baeder,ENAE684,2022,fall,,,3.5944444444444446,18.0
James Baeder,ENAE685,2012,spring,,,3.784615384615385,13.0
James Baeder,ENAE685,2013,spring,,,3.9499999999999997,12.0
James Baeder,ENAE685,2014,spring,,,3.7777777777777777,9.0
James Baeder,ENAE685,2015,spring,,,3.8285714285714287,7.0
James Baeder,ENAE685,2016,spring,,,4.0,9.0
James Baeder,ENAE685,2017,spring,,,4.0,7.0
James Baeder,ENAE685,2019,spring,,,3.8545454545454545,11.0
James Baeder,ENAE685,2021,spring,,,4.0,12.0
James Baeder,ENAE685,2022,spring,,,4.0,7.0
James Baeder,ENAE788G,2020,spring,,,3.9,3.0
James Baeder,ENAE788G,2021,fall,,,3.4499999999999997,6.0
James Bond,BSCV181,2012,fall,,,3.8499999999999996,22.0
James Bond,BSCV181,2013,fall,,,3.7473684210526317,19.0
James Bond,BSCV181,2014,fall,,,3.580952380952381,21.0
James Bond,BSCV181,2015,fall,,,3.8210526315789473,19.0
James Bond,BSCV301,2016,fall,,,3.454166666666667,24.0
James Bond,UNIV100,2018,fall,,,3.85,20.0
James Butler,HLTH140,2014,fall,,,2.9685567010309275,194.0
James Butler,HLTH140,2015,fall,,,3.115999999999999,175.0
James Butler,HLTH140,2015,spring,,,2.728484848484848,165.0
James Butler,HLTH140,2016,fall,,,3.3408805031446542,159.0
James Butler,HLTH140,2016,spring,,,3.1241573033707866,178.0
James Butler,HLTH140,2017,fall,,,2.977777777777778,162.0
James Butler,HLTH140,2017,spring,,,3.07037037037037,189.0
James Butler,HLTH140,2018,fall,,,3.331168831168831,154.0
James Butler,HLTH140,2018,spring,,,2.9696969696969697,165.0
James Butler,HLTH140,2019,fall,,,3.5682926829268293,164.0
James Butler,HLTH140,2020,fall,,,3.828901734104046,173.0
James Butler,HLTH140,2021,fall,,,2.9675159235668795,157.0
James Butler,HLTH391,2015,fall,,,3.6021276595744682,47.0
James Butler,HLTH391,2016,fall,,,3.961904761904762,42.0
James Butler,HLTH391,2017,fall,,,2.922641509433962,53.0
James Butler,HLTH391,2019,fall,,,3.8357142857142854,42.0
James Butler,HLTH391,2019,spring,,,3.789583333333333,48.0
James Butler,HLTH391,2020,spring,,,3.976923076923077,52.0
James Butler,HLTH391,2021,fall,,,3.770588235294117,17.0
James Butler,HLTH391,2021,spring,,,3.795555555555556,45.0
James Butler,HLTH391,2022,fall,,,3.7115384615384617,26.0
James Butler,HLTH391,2022,spring,,,3.9857142857142858,21.0
James Butler,HLTH391H,2020,fall,,,4.0,5.0
James Butler,HLTH774,2014,spring,,,3.923076923076923,13.0
James Butler,HLTH774,2015,spring,,,3.8722222222222222,18.0
James Butler,HLTH774,2016,spring,,,3.8454545454545457,22.0
James Butler,HLTH774,2017,spring,,,3.940909090909091,22.0
James Butler,HLTH774,2018,spring,,,4.0,24.0
James Butler,HLTH775,2012,fall,,,3.9411764705882355,17.0
James Butler,SPHL610,2019,spring,,,3.2900000000000005,20.0
James Butler,SPHL610,2021,spring,,,3.988888888888889,90.0
James Butler,SPHL610,2022,spring,,,3.9670588235294115,85.0
James Carton,AOSC375,2020,fall,,,3.7516129032258063,31.0
James Carton,AOSC375,2021,fall,,,3.3577777777777778,45.0
James Carton,AOSC375,2022,fall,,,3.6255319148936165,47.0
James Carton,AOSC420,2017,fall,,,3.5333333333333337,9.0
James Carton,AOSC420,2019,fall,,,3.7583333333333333,12.0
James Carton,AOSC611,2013,spring,,,3.183333333333333,18.0
James Carton,AOSC611,2016,spring,,,3.333333333333333,9.0
James Carton,AOSC611,2022,spring,,,3.8125,16.0
James Carton,AOSC617,2020,spring,,,3.8285714285714287,7.0
James Carton,AOSC617,2021,spring,,,4.0,6.0
James Carton,AOSC670,2014,fall,,,3.5727272727272723,11.0
James Carton,AOSC670,2015,fall,,,3.4176470588235293,17.0
James Carton,AOSC670,2016,fall,,,3.4625000000000004,16.0
James Conway,MATH410,2022,fall,,,2.9842105263157896,19.0
James Culver,HONR269V,2012,fall,,,3.9411764705882355,17.0
James Culver,HONR269V,2013,fall,,,3.85625,16.0
James Culver,HONR269V,2014,fall,,,3.894117647058824,17.0
James Culver,HONR269V,2015,fall,,,3.9842105263157896,19.0
James Culver,HONR269V,2016,fall,,,3.925,16.0
James Culver,HONR269V,2018,fall,,,3.8333333333333335,15.0
James Culver,HONR269V,2020,fall,,,3.9842105263157896,19.0
James Culver,PLSC125,2020,fall,,,3.692857142857143,56.0
James Culver,PLSC125,2021,fall,,,3.7648648648648653,37.0
James Culver,PLSC125,2022,fall,,,3.4294117647058826,34.0
James Culver,PLSC489W,2020,spring,,,4.0,8.0
James Culver,PLSC608,2022,fall,,,3.7,7.0
James Culver,PLSC618,2018,spring,,,4.0,10.0
James Culver,PLSC618,2019,spring,,,4.0,10.0
James Culver,PLSC618,2020,spring,,,4.0,2.0
James Culver,PLSC618,2022,spring,,,4.0,10.0
James Drake,PHYS373,2016,spring,,,2.9245283018867925,53.0
James Drake,PHYS373,2017,spring,,,3.168085106382978,47.0
James Drake,PHYS373,2018,fall,,,3.336363636363636,44.0
James Drake,PHYS604,2016,fall,,,3.46875,32.0
James Drake,PHYS604,2020,fall,,,3.5181818181818185,11.0
James Drake,PHYS606,2012,spring,,,3.454838709677419,31.0
James Drake,PHYS606,2019,spring,,,3.1052631578947367,19.0
James Drake,PHYS606,2020,spring,,,3.6842105263157894,19.0
James Drake,PHYS606,2021,spring,,,3.405,20.0
James Drake,PHYS611,2022,spring,,,3.5074074074074075,54.0
James Drake,PHYS761,2012,fall,,,3.7777777777777777,27.0
James Drake,PHYS761,2017,fall,,,4.0,15.0
James Drake,PHYS762,2013,spring,,,4.0,8.0
James Drake,PHYS762,2015,fall,,,4.0,6.0
James Drake,PHYS762,2018,spring,,,4.0,7.0
James Duncan,ENES221,2013,spring,,,2.6076923076923078,130.0
James Duncan,ENES221,2016,spring,,,2.6022471910112364,89.0
James Duncan,ENES221,2018,spring,,,2.46231884057971,69.0
James Duncan,ENES221,2020,spring,,,3.56923076923077,13.0
James Duncan,ENES221,2021,spring,,,2.2208333333333337,24.0
James Duncan,ENME331,2012,spring,,,2.962857142857143,35.0
James Duncan,ENME331,2014,spring,,,2.615254237288135,118.0
James Duncan,ENME331,2015,spring,,,2.386567164179104,67.0
James Duncan,ENME331,2018,fall,,,2.6133333333333337,30.0
James Duncan,ENME640,2019,fall,,,3.516666666666667,24.0
James Duncan,ENME640,2020,fall,,,3.6727272727272724,11.0
James Duncan,ENME640,2021,fall,,,3.7578947368421054,19.0
James Duncan,ENME640,2022,fall,,,3.558333333333333,12.0
James Duncan,ENME642,2013,fall,,,3.6100000000000003,10.0
James Duncan,ENME642,2015,fall,,,3.4125,8.0
James Farquhar,GEOL124,2019,fall,,,3.5255319148936173,47.0
James Farquhar,GEOL124,2020,fall,,,3.8333333333333326,45.0
James Farquhar,GEOL124,2021,fall,,,3.7805555555555546,36.0
James Farquhar,GEOL444,2012,fall,,,3.233333333333333,6.0
James Farquhar,GEOL444,2013,fall,,,2.825,8.0
James Farquhar,GEOL444,2015,fall,,,3.3333333333333335,9.0
James Farquhar,GEOL444,2016,fall,,,3.191666666666667,12.0
James Farquhar,GEOL444,2017,fall,,,3.2874999999999996,8.0
James Farquhar,GEOL444,2019,fall,,,3.3181818181818183,11.0
James Farquhar,GEOL444,2020,fall,,,3.3299999999999996,10.0
James Farquhar,GEOL489F,2012,spring,,,3.925,8.0
James Fry,HONR249E,2013,fall,,,3.8850000000000002,20.0
James Fry,HONR249E,2013,spring,,,4.0,18.0
James Fry,HONR249E,2014,fall,,,3.9850000000000003,20.0
James Fry,HONR249E,2017,fall,,,3.9850000000000003,20.0
James Fry,HONR278R,2015,fall,,,4.0,15.0
James Fry,HONR278R,2015,spring,,,4.0,11.0
James Fry,HONR278R,2016,fall,,,4.0,15.0
James Fry,HONR278R,2016,spring,,,3.975,12.0
James Fry,MUSC448F,2015,spring,,,3.7857142857142856,14.0
James Fry,MUSC448F,2016,spring,,,3.7600000000000002,15.0
James Fry,MUSC448F,2017,spring,,,3.808333333333333,12.0
James Fry,MUSC448F,2018,spring,,,3.8266666666666667,15.0
James Fry,MUSC450,2012,spring,,,3.6944444444444446,18.0
James Fry,MUSC450,2013,spring,,,3.4666666666666663,27.0
James Fry,MUSC460,2012,fall,,,3.888888888888889,9.0
James Fry,MUSC460,2014,fall,,,3.7533333333333334,15.0
James Fry,MUSC460,2016,fall,,,3.957142857142857,14.0
James Fry,MUSC460,2018,fall,,,4.0,8.0
James Fry,MUSC550,2013,fall,,,3.6363636363636362,11.0
James Fry,MUSC550,2018,fall,,,3.155555555555556,9.0
James Fry,MUSC670,2015,fall,,,4.0,11.0
James Fry,MUSC670,2017,fall,,,3.885714285714286,14.0
James Fry,MUSC673,2012,spring,,,3.6466666666666665,15.0
James Fry,MUSC673,2013,spring,,,3.9470588235294115,17.0
James Gao,HIST285,2012,spring,,,3.1999999999999997,73.0
James Gao,HIST285,2014,spring,,,2.615909090909091,44.0
James Gao,HIST285,2015,spring,,,2.8032258064516125,31.0
James Gao,HIST285,2016,spring,,,3.253846153846154,39.0
James Gao,HIST285,2017,spring,,,3.244444444444445,36.0
James Gao,HIST285,2019,spring,,,3.043589743589744,39.0
James Gao,HIST285,2021,spring,,,3.2840000000000003,25.0
James Gao,HIST428A,2012,spring,,,2.9551724137931035,29.0
James Gao,HIST428A,2014,spring,,,3.3400000000000003,15.0
James Gao,HIST428A,2016,spring,,,3.466666666666667,15.0
James Gao,HIST428A,2017,fall,,,3.1999999999999997,14.0
James Gao,HIST428A,2018,fall,,,3.5952380952380953,21.0
James Gao,HIST428A,2020,fall,,,3.1750000000000003,8.0
James Gao,HIST428F,2015,spring,,,3.3052631578947373,19.0
James Gao,HIST428F,2017,spring,,,3.3647058823529417,17.0
James Gao,HIST428F,2018,spring,,,3.3045454545454547,22.0
James Gao,HIST428F,2019,spring,,,3.08,10.0
James Gao,HIST428F,2021,spring,,,3.630769230769231,13.0
James Gao,HIST481,2013,fall,,,3.2305555555555556,36.0
James Gao,HIST481,2014,fall,,,3.5823529411764703,17.0
James Gao,HIST481,2015,fall,,,3.461111111111111,18.0
James Gao,HIST481,2016,fall,,,3.078947368421053,19.0
James Gao,HIST481,2017,fall,,,3.3200000000000003,20.0
James Gao,HIST481,2018,fall,,,3.393333333333333,30.0
James Gao,HIST481,2020,fall,,,3.190909090909091,33.0
James Gao,HIST484,2013,fall,,,3.006060606060606,33.0
James Gao,HIST484,2014,fall,,,3.3500000000000005,16.0
James Gao,HIST484,2015,fall,,,3.4750000000000005,8.0
James Gao,HIST484,2016,fall,,,3.514285714285714,7.0
James Gimpel,GEOG498W,2015,spring,,,3.5333333333333337,21.0
James Gimpel,GVPT227,2013,spring,,,3.468965517241379,29.0
James Gimpel,GVPT227,2014,spring,,,3.2913043478260873,23.0
James Gimpel,GVPT368I,2016,spring,,,3.6545454545454548,11.0
James Gimpel,GVPT368K,2015,fall,,,3.6319999999999997,25.0
James Gimpel,GVPT373,2018,spring,,,3.34,10.0
James Gimpel,GVPT373,2020,spring,,,3.88,10.0
James Gimpel,GVPT373,2022,spring,,,4.0,9.0
James Gimpel,GVPT392,2016,fall,,,3.3555555555555556,18.0
James Gimpel,GVPT392,2017,fall,,,3.4730769230769236,26.0
James Gimpel,GVPT392,2019,fall,,,3.404166666666667,24.0
James Gimpel,GVPT392,2021,fall,,,3.568421052631579,19.0
James Gimpel,GVPT423,2012,fall,,,3.2137931034482756,29.0
James Gimpel,GVPT423,2013,fall,,,3.36,30.0
James Gimpel,GVPT423,2013,spring,,,3.259259259259259,27.0
James Gimpel,GVPT423,2014,fall,,,3.1285714285714286,28.0
James Gimpel,GVPT423,2014,spring,,,3.32,25.0
James Gimpel,GVPT423,2015,spring,,,3.5,28.0
James Gimpel,GVPT423,2016,fall,,,3.6033333333333335,30.0
James Gimpel,GVPT423,2016,spring,,,3.1379310344827585,29.0
James Gimpel,GVPT423,2017,fall,,,3.179310344827586,29.0
James Gimpel,GVPT423,2017,spring,,,3.2133333333333334,30.0
James Gimpel,GVPT423,2019,fall,,,3.4666666666666672,21.0
James Gimpel,GVPT423,2020,fall,,,3.4185185185185185,27.0
