name,course,slug,average_rating,num_ratings
MARY SCHNEIDER,GVPT280,schneider_mary,5.0,1.0
MARY SCULLEN,FREN203,scullen,5.0,1.0
MARY WASHINGTON,AASP298L,washington_mary,4.0,1.0
MARY WASHINGTON,ENGL234,washington_mary,2.6666666666666665,6.0
MARYBETH SHEA,ENGL390,shea_marybeth,3.6666666666666665,6.0
MARYBETH SHEA,ENGL390H,shea_marybeth,4.5,6.0
MARYBETH SHEA,ENGL398V,shea_marybeth,5.0,2.0
MARYL GENSHEIMER,ARTH200,gensheimer,4.4,5.0
MASSIMO RICOTTI,ASTR415,ricotti,4.0,1.0
MASSIMO RICOTTI,ASTR101,ricotti,4.333333333333333,3.0
MASSIMO RICOTTI,ASTR340,ricotti,4.0,1.0
MATEI MACHEDON,MATH411,machedon,4.8,5.0
MATEI MACHEDON,MATH410,machedon,5.0,1.0
MATEI MACHEDON,MATH674,machedon,5.0,1.0
MATEI MACHEDON,MATH405,machedon,3.6666666666666665,3.0
MATEI MACHEDON,MATH461,machedon,4.111111111111111,9.0
MATEI MACHEDON,MATH246,machedon,3.2777777777777777,18.0
MATEI MACHEDON,MATH240,machedon,5.0,1.0
MATEI MACHEDON,MATH341,machedon,3.0,1.0
MATEI MACHEDON,MATH241,machedon,3.0,3.0
MATEO ARANGO,AMST205,arango,4.4,5.0
MATHEW FEEHAN,CPPL200,feehan,4.0,1.0
MATHEW FEEHAN,PLCY101,feehan,5.0,3.0
MATHEW FEEHAN,PLCY203,feehan,5.0,1.0
MATT SEVERSON,PHYS102,severson_matt,3.0,9.0
MATT SEVERSON,PHYS131,severson_matt,2.642857142857143,14.0
MATT SEVERSON,PHYS132,severson_matt,3.0,2.0
MATT SEVERSON,PHYS261,severson_matt,4.25,4.0
MATT SEVERSON,PHYS271,severson_matt,4.5,2.0
MATT WILSON,MATH212,wilson_matt,5.0,1.0
MATTHEW ARUCH,CPSS240,aruch,5.0,1.0
MATTHEW FEEHAN,PLCY201,feehan_matthew,5.0,1.0
MATTHEW GEISS,ARCH300,geiss,1.0,1.0
MATTHEW GRIFFIN,TLTC399,griffin_matthew,5.0,1.0
MATTHEW GRIFFIN,STAT470,griffin_matthew,5.0,13.0
MATTHEW GRIFFIN,STAT100,griffin_matthew,4.03921568627451,51.0
MATTHEW GRIFFIN,STAT464,griffin_matthew,5.0,1.0
MATTHEW HANSEN,GEOG172,hansen,3.0,3.0
MATTHEW MCLAUGHLIN,ARTT110,mclaughlin_matthew,3.0,3.0
MATTHEW MCLAUGHLIN,ARTT210,mclaughlin_matthew,5.0,1.0
MATTHEW PALUS,ANTH340,palus,5.0,1.0
MATTHEW PATRICK,INST314,patrick_matthew,2.5,2.0
MATTHEW PATRICK,INST326,patrick_matthew,2.3333333333333335,3.0
MATTHEW REGAN,GVPT273,regan,5.0,1.0
MATTHEW REGAN,GVPT354,regan,5.0,1.0
MATTHEW RODRIGUEZ,FMSC170,rodriguez_matthew,5.0,1.0
MATTHEW SALZANO,COMM107,salzano,5.0,4.0
MATTHEW SEVERSON,PHYS271,severson,4.0,2.0
MATTHEW SEVERSON,PHYS270,severson,5.0,1.0
MATTHEW SEVERSON,PHYS261,severson,4.666666666666667,3.0
MATTHEW SURIANO,ENGL262,suriano,5.0,1.0
MATTHEW SURIANO,JWST225,suriano,5.0,1.0
MATTHEW SURIANO,JWST262,suriano,5.0,1.0
MATTHEW SURIANO,JWST289J,suriano,4.5,2.0
MATTHEW SURIANO,JWST324,suriano,5.0,1.0
MATTHEW THOMANN,ANTH415,thomann,5.0,1.0
MATTHEW THUM,CHEM135,thum,4.666666666666667,3.0
MATTHEW VALNES,MUSC205,valnes,3.0,1.0
MATTHEW VALNES,MUSC436,valnes,4.0,1.0
MATTHEW WELSH,MATH240,welsh_matthew,4.75,8.0
MATTHIAS WELLERSHOFF,MATH401,wellershoff_matthias,4.5,4.0
MATTHIAS WELLERSHOFF,STAT401,wellershoff_matthias,5.0,1.0
MAUREEN CROPPER,ECON423,cropper,5.0,1.0
MAUREEN CROPPER,ECON422,cropper,4.875,8.0
MAURO RESMINI,FILM245,resmini,5.0,1.0
MAX LASKY,ENGL273,lasky,5.0,1.0
MAX LEISERSON,CMSC423,leiserson,4.0,1.0
MAXINE GROSSMAN,HONR279K,grossman,5.0,1.0
MAXINE GROSSMAN,JWST171,grossman,3.0,1.0
MAXINE GROSSMAN,RELS271,grossman,5.0,1.0
MAXINE GROSSMAN,RELS289I,grossman,5.0,1.0
MCBLAINE BOYLE,MATH140H,boyle_mcblaine,3.0,2.0
MCBLAINE BOYLE,MATH141,boyle_mcblaine,2.0,5.0
MCBLAINE BOYLE,MATH240,boyle_mcblaine,3.0833333333333335,12.0
MCBLAINE BOYLE,MATH410,boyle_mcblaine,4.0,1.0
MCBLAINE BOYLE,MATH411,boyle_mcblaine,5.0,1.0
MCBLAINE BOYLE,MATH461,boyle_mcblaine,4.0,1.0
MD HAQUE,JOUR175,haque,4.0,1.0
MEGAN FRITZ,BSCI483,fritz,5.0,1.0
MEGAN FROMM,COMM303,fromm,5.0,1.0
MEGAN FROMM,COMM107,fromm,5.0,2.0
MEGAN FROMM,JOUR175,fromm,5.0,3.0
MEGAN HOWELL,ENGL101H,howell_megan,5.0,1.0
MEGAN HURLEY,EDHD425,hurley_megan,5.0,1.0
MEGAN MCLEAN,ANSC103,mclean,1.8333333333333333,6.0
MEGAN MCLEAN,ANSC447,mclean,5.0,1.0
MEGHAN COLLINS,ENGL101,collins_meghan,5.0,1.0
MEGHAN COLLINS,ENGL271,collins_meghan,5.0,1.0
MEGHAN COLLINS,ENGL272,collins_meghan,5.0,2.0
MEGHAN CREEK,MUSC205,creek_meghan,5.0,1.0
MEGU ITOH,COMM200,itoh,4.333333333333333,3.0
MEGU ITOH,COMM230,itoh,4.0,1.0
MEI KONG,CHIN101,kong,4.0,1.0
MEI KONG,CHIN203,kong,5.0,1.0
MEI KONG,CHIN205,kong,5.0,1.0
MEI KONG,CHIN402,kong,4.0,1.0
MEI KONG,CHIN411,kong,5.0,1.0
MELANIE FAITH,ENGL391,faith,2.4444444444444446,9.0
MELANIE FAITH,ENGL310,faith,3.0,1.0
MELANIE KILLEN,EDHD690,killen,5.0,1.0
MELANKA WEDIGE,MATH140,wedige,5.0,1.0
MELANKA WEDIGE,MATH246,wedige,5.0,2.0
MELINDA BALDWIN,HIST204,baldwin_melinda,5.0,3.0
MELISSA CARAS,BSCI353,caras,2.1538461538461537,13.0
MELISSA CARAS,NEUR306,caras,1.1666666666666667,6.0
MELISSA HAYES-GEHRKE,ASTR220,hayes-gehrke,3.888888888888889,9.0
MELISSA HAYES-GEHRKE,ASTR100,hayes-gehrke,3.1739130434782608,23.0
MELISSA HAYES-GEHRKE,ASTR310,hayes-gehrke,4.5,2.0
MELISSA KEARNEY,ECON326,kearney_melissa,4.333333333333333,3.0
MELISSA KEARNEY,ECON454,kearney_melissa,5.0,1.0
MELISSA KEARNEY,GEOG140,kearney_melissa,1.5,10.0
MELISSA LANDA,EDCI443,landa_melissa,4.0,2.0
MELISSA LANDA,RUSS203,landa_melissa,3.0,2.0
MELISSA LANDA,EDCI243,landa_melissa,5.0,2.0
MELISSA LANDA,RUSS221,landa_melissa,5.0,1.0
MELISSA LUCAS,COMM107B,lucas_melissa,5.0,2.0
MELISSA MACASIEB,MATH130,macasieb,4.0,3.0
MELISSA MACASIEB,MATH220,macasieb,2.076923076923077,13.0
MELISSA MACASIEB,MATH241,macasieb,3.2,5.0
MELISSA MACASIEB,MATH241H,macasieb,4.5,4.0
MELISSA MACASIEB,MATH406,macasieb,3.5,4.0
MELISSA MACASIEB,MATH410,macasieb,3.0,1.0
MELISSA MACASIEB,MATH461,macasieb,4.0,2.0
MELVETTE DAVIS,ENGL101S,davis_melvette,4.0,1.0
MEREDITH GRAMLICH,EDSP220,gramlich_meredith,5.0,5.0
MERLE COLLINS,ENGL362,collins_merle,5.0,1.0
MERLE COLLINS,ENGL448A,collins_merle,3.3333333333333335,3.0
MERRILEE COX,JOUR200,cox_merrilee,5.0,1.0
MERRILEE COX,JOUR201,cox_merrilee,5.0,3.0
MESTIYAGE GUNATILLEKA,STAT410,gunatilleka,4.777777777777778,9.0
MESTIYAGE GUNATILLEKA,STAT401,gunatilleka,4.866666666666666,15.0
MESTIYAGE GUNATILLEKA,STAT400,gunatilleka,4.25,28.0
MESTIYAGE GUNATILLEKA,MATH310,gunatilleka,3.5,2.0
MESTIYAGE GUNATILLEKA,MATH141H,gunatilleka,4.0,1.0
MESTIYAGE GUNATILLEKA,MATH140,gunatilleka,2.5,12.0
MESTIYAGE GUNATILLEKA,MATH120,gunatilleka,4.0,6.0
MESTIYAGE GUNATILLEKA,MATH240,gunatilleka,1.5,4.0
MEYER KESTNBAUM,SOCY465,kestnbaum,5.0,1.0
MIA SMITH-BYNUM,HNUH248A,smith-bynum,4.2,5.0
MIAO YU,ENME361,yu_miao,3.3333333333333335,6.0
MICHAEL ABRAMS,ARCH200,abrams_michael,3.0,1.0
MICHAEL ABRAMS,ARCH400,abrams_michael,4.0,1.0
MICHAEL BINDER,ARCH464,binder_michael,5.0,1.0
MICHAEL BUSSE,PLCY304,busse,4.5,2.0
MICHAEL COLLIER,ENGL243,collier_michael,4.333333333333333,6.0
MICHAEL CUMMINGS,DATA698,cummings_michael,1.0,1.0
MICHAEL CUMMINGS,BSCI471,cummings_michael,3.3333333333333335,3.0
MICHAEL DIGNAN,ENGL101,dignan,3.0,2.0
MICHAEL DOUGHERTY,PSYC341,dougherty_michael,4.0,1.0
MICHAEL DUNHAM,EDSP376,dunham,5.0,2.0
MICHAEL EVANS,GEOL437,evans_michael,3.0,1.0
MICHAEL FAULKENDER,BUFN610,faulkender,4.0,1.0
MICHAEL FAULKENDER,BUSI640,faulkender,2.0,1.0
MICHAEL FINCH,BMGT311,finch,3.75,4.0
MICHAEL FINCH,BMGT313,finch,3.0,1.0
MICHAEL FINCH,BMGT313F,finch,4.0,1.0
MICHAEL FINCH,BMGT321,finch,2.727272727272727,11.0
MICHAEL FRIEDMAN,KNES484,friedman_michael,1.0,1.0
MICHAEL FRIEDMAN,KNES293,friedman_michael,2.0,2.0
MICHAEL GALCZYNSKI,ENCE305,galczynski,5.0,6.0
MICHAEL GALCZYNSKI,ENES100,galczynski,5.0,36.0
MICHAEL GALCZYNSKI,ENES100A,galczynski,4.75,4.0
MICHAEL GALCZYNSKI,ENES102,galczynski,5.0,13.0
MICHAEL GALCZYNSKI,ENES102H,galczynski,5.0,11.0
MICHAEL GEPPI,BMGT495,geppi,2.5,2.0
MICHAEL HICKS,CMSC433,hicks_michael,5.0,2.0
MICHAEL HICKS,CMSC330,hicks_michael,3.875,8.0
MICHAEL ISRAEL,ENGL282,israel_michael,1.5,2.0
MICHAEL ISRAEL,ENGL384,israel_michael,1.5,2.0
MICHAEL ISRAEL,ENGL385,israel_michael,3.6666666666666665,3.0
MICHAEL JAKOBSON,MATH246,jakobson,2.5454545454545454,11.0
MICHAEL JAKOBSON,MATH246H,jakobson,2.0,2.0
MICHAEL JAKOBSON,MATH401,jakobson,1.0,1.0
MICHAEL JAKOBSON,MATH410,jakobson,2.0,2.0
MICHAEL JAKOBSON,MATH461,jakobson,1.0,2.0
MICHAEL JAKOBSON,MATH660,jakobson,3.0,1.0
MICHAEL KELLER,BSCI105,keller,3.4,5.0
MICHAEL KELLER,BSCI170,keller,4.15,40.0
MICHAEL KOLAKOSKI,ENGL101,kolakoski,3.0,2.0
MICHAEL KOLAKOSKI,ENGL101H,kolakoski,5.0,1.0
MICHAEL KOLAKOSKI,ENGL101S,kolakoski,4.333333333333333,3.0
MICHAEL LASKOWSKI,MATH712,laskowski,5.0,1.0
MICHAEL LASKOWSKI,MATH446,laskowski,5.0,1.0
MICHAEL LASKOWSKI,MATH221,laskowski,4.0,1.0
MICHAEL LASKOWSKI,MATH241,laskowski,3.8,5.0
MICHAEL MA,BSCI447,ma_michael,3.6666666666666665,3.0
MICHAEL MARSH,CMSC414,marsh_michael,2.590909090909091,22.0
MICHAEL MARSH,CMSC417,marsh_michael,3.125,8.0
MICHAEL MARSH,CMSC420,marsh_michael,4.619047619047619,21.0
MICHAEL MARSH,CMSC436,marsh_michael,4.0,2.0
MICHAEL MCCOURT,PHIL170,mccourt,5.0,7.0
MICHAEL MCCOURT,PHIL310,mccourt,5.0,2.0
MICHAEL MCCOURT,PHIL360,mccourt,5.0,1.0
MICHAEL MCCOURT,PHIL362,mccourt,5.0,1.0
MICHAEL MCMILLAN,BMGT221,mcmillan_michael,3.4,10.0
MICHAEL MCMILLAN,BMGT298J,mcmillan_michael,2.0,1.0
MICHAEL MILLER,ASTR350,miller_michael,3.0,1.0
MICHAEL MONTAGUE-SMITH,CHEM231,montague-smith,4.285714285714286,7.0
MICHAEL MONTAGUE-SMITH,CHEM271,montague-smith,5.0,1.0
MICHAEL MONTAGUE-SMITH,CHEM241,montague-smith,4.230769230769231,26.0
MICHAEL MONTAGUE-SMITH,BCHM461,montague-smith,5.0,1.0
MICHAEL MONTAGUE-SMITH,CHEM135,montague-smith,4.0,3.0
MICHAEL MORREAU,PHIL170,morreau,3.6666666666666665,3.0
MICHAEL OLMERT,ENGL241,olmert,4.0,2.0
MICHAEL OLMERT,ENGL244,olmert,5.0,3.0
MICHAEL OLMERT,ENGL310,olmert,5.0,1.0
MICHAEL OLMERT,ENGL311,olmert,1.5,2.0
MICHAEL OLMERT,ENGL379T,olmert,4.0,1.0
MICHAEL OLMERT,ENGL439K,olmert,4.333333333333333,3.0
MICHAEL PACELLA,CHEM135,pacella,4.75,24.0
MICHAEL PACELLA,CHEM131,pacella,5.0,2.0
MICHAEL PADHI,BMGT340F,padhi,4.0,1.0
MICHAEL PADHI,BMGT445,padhi,5.0,1.0
MICHAEL PADHI,BMGT340,padhi,4.5,8.0
MICHAEL PRATT,ENES210,pratt,5.0,1.0
MICHAEL PRATT,ENES140,pratt,4.555555555555555,9.0
MICHAEL RAUPP,BSCI103,raupp,3.6666666666666665,3.0
MICHAEL ROSS,HIST131,ross_michael,5.0,1.0
MICHAEL ROSS,HIST134,ross_michael,3.7142857142857144,14.0
MICHAEL ROSS,HIST201,ross_michael,5.0,1.0
MICHAEL ROSS,HIST455,ross_michael,5.0,3.0
MICHAEL SPIVEY,GVPT431,spivey,4.8,5.0
MICHAEL SPIVEY,GVPT439C,spivey,5.0,1.0
MICHAEL SPIVEY,MLAW358F,spivey,5.0,1.0
MICHAEL TRUSOV,BMGT484,trusov,4.5,2.0
MICHAEL WINETT,ENGL398E,winett,2.0,3.0
MICHAEL WINETT,ENGL392,winett,2.1666666666666665,6.0
MICHAEL WINETT,ENGL393,winett,2.0,2.0
MICHEL CUKIER,ENME392,cukier,1.4545454545454546,11.0
MICHEL CUKIER,ENME442,cukier,1.0,2.0
MICHEL CUKIER,HACS100,cukier,1.0,3.0
MICHEL CUKIER,HACS200,cukier,1.0,2.0
MICHELE DUDASH,BSCI462,dudash,4.0,2.0
MICHELLE BROOKS,CHEM272,brooks_michelle,2.1,10.0
MICHELLE BROOKS,CHEM135,brooks_michelle,3.0,2.0
MICHELLE BROOKS,CHEM277,brooks_michelle,3.3333333333333335,3.0
MICHELLE EUW,ENGL393,euw,1.8888888888888888,9.0
MICHELLE HUGUE,CMSC351,hugue,2.6666666666666665,3.0
MICHELLE HUGUE,CMSC411,hugue,1.4814814814814814,27.0
MICHELLE HUGUE,CMSC420,hugue,2.6153846153846154,13.0
MICHELLE HUGUE,MATH220,hugue,2.3333333333333335,3.0
MICHELLE HUGUE,CMSC250,hugue,3.0,1.0
MICHELLE JASCZYNSKI,HLTH471,jasczynski,5.0,2.0
MICHELLE MAZUREK,CMSC414,mazurek,3.5,4.0
MICHELLE MOLINARO,INAG110,molinaro,4.5,2.0
MICHELLE MORRISON,HESP120,morrison,5.0,2.0
MICHELLE MORRISON,LING200,morrison,5.0,1.0
MICHELLE ROWLEY,WMST250,rowley_michelle,1.5,4.0
MICHELLE ROWLEY,WMST200,rowley_michelle,4.0,2.0
MICKAEL LATOCCA,STAT400,latocca_mickael,1.8709677419354838,31.0
MIGUEL VILAR,ANTH222,vilar,5.0,3.0
MIHAI POP,CMSC423,pop,4.666666666666667,6.0
MIKE KOLAKOSKI,ENGL101H,kolakoski_mike,4.666666666666667,6.0
MIKE KOLAKOSKI,ENGL101S,kolakoski_mike,4.0,1.0
MIKHAIL DOLBILOV,HIST237,dolbilov,1.3333333333333333,3.0
MIKHAIL DOLBILOV,HIST419P,dolbilov,3.5,6.0
MILES BRADBURY,HIST352,bradbury,1.0,1.0
MILLARD ALEXANDER,CHEM481,alexander_millard,2.4,5.0
MILTON DAVIS,BIOE437,davis_milton,1.75,4.0
MIN OUYANG,PHYS261,ouyang,3.3333333333333335,3.0
MIN OUYANG,PHYS271,ouyang,3.3333333333333335,3.0
MIN WANG,EDHD425,wang_min,2.6666666666666665,3.0
MING HU,ARCH462,hu_ming,5.0,2.0
MIRA AZARM,IDEA258C,azarm_mira,5.0,1.0
MIRANDA CLEARY,HESP311,cleary_miranda,5.0,2.0
MIRCEA RAIANU,HIST219J,raianu,4.5,2.0
MIRCEA RAIANU,HIST329L,raianu,5.0,2.0
MIRNA PINSKY,MATH107,pinsky,2.0,1.0
MIRNA PINSKY,MATH121,pinsky,2.0,3.0
MIROSLAW SKIBNIEWSKI,ENCE421,skibniewski,4.0,1.0
MIROSLAW SKIBNIEWSKI,ENCE320,skibniewski,1.0,1.0
MIROSLAW SKIBNIEWSKI,ENCE420,skibniewski,1.5,2.0
MISTI YANG,ENEE200,yang_misti,5.0,1.0
MO CHEN,BMGT495,chen_mo,5.0,1.0
MOHAMAD AL-SHEIKHLY,ENMA422,al-sheikhly,5.0,1.0
MOHAMAD AL-SHEIKHLY,ENME382,al-sheikhly,1.0,1.0
MOHAMED AGGOUR,ENCE441,aggour,5.0,1.0
MOHAMED AGGOUR,ENCE641,aggour,5.0,2.0
MOHAMMAD ALI,INST354,ali_mohammad,1.0,1.0
MOHAMMAD FAZELPOUR,FIRE120,fazelpour,1.5,2.0
MOHAMMAD FAZELPOUR,ENME371,fazelpour,5.0,1.0
MOHAMMAD FAZELPOUR,ENME272,fazelpour,4.666666666666667,3.0
MOHAMMAD HAJIAGHAYI,CMSC351,hajiaghayi,5.0,2.0
MOHAMMAD HAJIAGHAYI,CMSC351H,hajiaghayi,5.0,1.0
MOHAMMAD NOMELI,ENME332,nomeli,5.0,2.0
MOHAMMAD TELI,CMSC131,teli,5.0,1.0
MOHAMMAD TELI,CMSC250,teli,3.8181818181818183,22.0
MOHAMMAD TELI,CMSC320,teli,3.25,4.0
MOHAMMAD TELI,CMSC351,teli,3.3043478260869565,23.0
MOHAMMAD TELI,CMSC426,teli,2.5,4.0
MOHAMMAD TELI,ENEE140,teli,4.5,2.0
MOLLIE GREENBERG,SOCY105,greenberg_mollie,5.0,1.0
MOLLIE KAUFER,COMM107,kaufer,5.0,1.0
MOLLYE BENDELL,IMDM101,bendell,5.0,3.0
MONICA KEARNEY,PSYC336,kearney_monica,2.0,1.0
MONICA KEARNEY,PSYC354,kearney_monica,3.769230769230769,13.0
MONICA VANKLOMPENBERG,ANSC417,vanklompenberg,3.0,1.0
MONICA VANKLOMPENBERG,ANSC214,vanklompenberg,2.0,2.0
MONIQUE KOPPEL,CHEM131,koppel,4.333333333333333,3.0
MONIQUE KOPPEL,CHEM135,koppel,3.0,1.0
MONIQUE KOPPEL,CHEM231,koppel,3.5833333333333335,12.0
MONIQUE KOPPEL,CHEM232,koppel,2.2142857142857144,14.0
MONIQUE KOPPEL,CHEM232V,koppel,4.0,1.0
MORAN STERN,ISRL342,stern,5.0,1.0
MORGAN BRYANT,MATH113,bryant_morgan,5.0,1.0
MOYA MALCOLM,UNIV100,malcolm,5.0,1.0
MRIM BOUTLA,ENGL393,boutla,5.0,4.0
MRIM BOUTLA,ENGL398B,boutla,5.0,2.0
MUMU XU,ENAE380,xu_mumu,1.0,1.0
MUMU XU,ENAE450,xu_mumu,2.0,1.0
MUSA SUBASI,BMGT310,subasi,5.0,1.0
MYEONG-GU SEO,BMGT363,seo_myeong-gu,5.0,1.0
MYLES POULIN,CHEM247,poulin,3.5,2.0
MYLES POULIN,BCHM462,poulin,5.0,2.0
NABILA HIJAZI,ENGL101,hijazi,4.4,5.0
NABILA HIJAZI,ENGL101S,hijazi,5.0,1.0
NADINE SAHYOUN,NFSC100,sahyoun,3.0,1.0
NAETTE LEE,COMM107,lee_naette,5.0,1.0
NAGHMEH MOMENI,INST462,momeni,1.0,2.0
NAHID AHMADIAN,CMLT275,ahmadian,1.0,1.0
NAHID AHMADIAN,ENGL101,ahmadian,3.3333333333333335,3.0
NAIJUN ZHOU,GEOG170,zhou_naijun,3.0,1.0
NAIJUN ZHOU,GEOG306,zhou_naijun,3.0,1.0
NAIJUN ZHOU,GEOG373,zhou_naijun,4.222222222222222,9.0
NAJIB EL-SAYED,HLSC208,el-sayed,2.6666666666666665,15.0
NAM WANG,ENCH620,wang_nam_sun,2.0,1.0
NANCY VERA,ENGL101S,vera_nancy,2.0,2.0
NANDI CARSON,TLPL250,carson_nandi,5.0,1.0
NARENDRA RATNAPALA,ARTT255,ratnapala,3.0,1.0
NASIM DAROUIEHAGHIGHI,ENGL101X,darouiehaghighi,1.0,2.0
NATALIA TCHETCHERINA,STAT401,tchetcherina,4.5,2.0
NATALIA TCHETCHERINA,STAT440,tchetcherina,4.75,4.0
NATALIA WHITE,CHEM131,white_natalia,4.0,1.0
NATALIA WHITE,CHEM134,white_natalia,2.2857142857142856,7.0
NATALIA WHITE,CHEM135,white_natalia,2.0,1.0
NATALIA WHITE,CHEM136,white_natalia,2.5,8.0
NATALIA WHITE,CHEM425,white_natalia,3.0,1.0
NATASHA ANDRADE,ENCE100,andrade_natasha,3.0,1.0
NATASHA ANDRADE,ENCE215,andrade_natasha,3.4285714285714284,7.0
NATASHA CABRERA,EDHD412,cabrera_natasha,1.0,1.0
NATHAN HULTMAN,PLCY301,hultman,2.5,2.0
NATHAN JANUS,MATH140,janus_nathan,5.0,1.0
NATHAN MANNING,MATH406,manning_nathan,5.0,2.0
NATHAN MANNING,MATH405,manning_nathan,5.0,1.0
NATHAN MANNING,MATH410,manning_nathan,4.5,2.0
NATHAN MANNING,MATH403,manning_nathan,5.0,3.0
NATHAN MANNING,MATH140H,manning_nathan,4.0,1.0
NATHAN MANNING,MATH240,manning_nathan,3.032258064516129,31.0
NATHAN MANNING,MATH140,manning_nathan,2.5,2.0
NATHAN MANNING,MATH310,manning_nathan,2.5,4.0
NATHAN MANNING,MATH141,manning_nathan,1.0,1.0
NATHAN TILLMAN,ENGL280,tillman_nathan,5.0,1.0
NATHANIEL TABLANTE,VMSC277,tablante,5.0,1.0
NATNAREE SUWANPOTIPRA,MUSC102B,suwanpotipra,5.0,1.0
NAVEEN SARNA,ECON200,sarna,4.7272727272727275,11.0
NAVEEN SARNA,ECON201,sarna,2.9,20.0
NAVEEN SARNA,ECON317,sarna,3.875,8.0
NAZISH SALAHUDDIN,PSYC289D,salahuddin,5.0,1.0
NAZISH SALAHUDDIN,PSYC336,salahuddin,4.875,8.0
NAZISH SALAHUDDIN,PSYC354,salahuddin,5.0,2.0
NAZISH SALAHUDDIN,PSYC432,salahuddin,4.2,5.0
NEGAR BOROUJENI,PHYS121,boroujeni,4.666666666666667,9.0
NEGAR BOROUJENI,PHYS122,boroujeni,5.0,1.0
NEHA KAMRAN,COMM107,kamran,4.5,2.0
NEIL BLOUGH,CHEM425,blough,5.0,2.0
NEIL BLOUGH,CHEM277,blough,4.0,1.0
NEIL BLOUGH,CHEM131,blough,3.75,4.0
NEIL GOLDSMAN,ENEE307,goldsman,3.75,4.0
NEIL GOLDSMAN,ENEE313,goldsman,4.0,2.0
NEIL GOLDSMAN,ENEE704,goldsman,5.0,1.0
NEIL LUND,GVPT170,lund,2.0,1.0
NEIL SPRING,CMSC216,spring,4.5,2.0
NEIL SPRING,CMSC216H,spring,3.0,3.0
NEIL SPRING,CMSC412,spring,3.5,2.0
NEKABARI SIGALO,INST447,sigalo,4.0,4.0
NELSON BENNETT,BSCI201,bennett_nelson,4.066666666666666,15.0
NELSON MOLL,MATH140,moll_nelson,5.0,2.0
NELSON PADUA-PEREZ,CMSC389N,padua-perez,4.6,5.0
NELSON PADUA-PEREZ,CMSC335,padua-perez,4.857142857142857,7.0
NELSON PADUA-PEREZ,CMSC330,padua-perez,5.0,1.0
NELSON PADUA-PEREZ,CMSC216,padua-perez,4.5,18.0
NELSON PADUA-PEREZ,CMSC132,padua-perez,4.0,36.0
NELSON PADUA-PEREZ,CMSC132H,padua-perez,5.0,3.0
NELSON PADUA-PEREZ,CMSC133,padua-perez,4.5,2.0
NELSON PADUA-PEREZ,CMSC131,padua-perez,4.155172413793103,58.0
NELSON PADUA-PEREZ,CMSC122,padua-perez,2.0,2.0
NESLIHAN ULER,AREC326,uler_neslihan,5.0,2.0
NIA CRAWFORD,ENGL101,crawford_nia,3.75,4.0
NIA CRAWFORD,ENGL101H,crawford_nia,3.0,1.0
NIA CRAWFORD,ENGL101S,crawford_nia,4.5,2.0
NIA CRAWFORD,ENGL393,crawford_nia,4.0,1.0
NICHOLAS FLETCHER,BSCI150,fletcher_nicholas,5.0,2.0
NICHOLAS FLETCHER,BSCI170,fletcher_nicholas,4.538461538461538,13.0
NICHOLAS FLETCHER,BSCI207,fletcher_nicholas,4.782608695652174,23.0
NICHOLAS MONTGOMERY,ECON490,montgomery_nicholas,5.0,3.0
NICHOLAS MONTGOMERY,ECON463,montgomery_nicholas,1.0,1.0
NICHOLAS ROUSSOPOULOS,CMSC424,roussopoulos,1.6666666666666667,3.0
NICHOLAS ROUSSOPOULOS,CMSC828R,roussopoulos,5.0,1.0
NICHOLAS SEYBERT,BMGT313F,seybert,5.0,2.0
NICOLE COOMBER,BMGT364,coomber,5.0,2.0
NICOLE COOMBER,BMGT364M,coomber,4.0,3.0
NICOLE COOMBER,BMGT395,coomber,5.0,1.0
NICOLE CUFFY,ENGL101,cuffy,5.0,3.0
NICOLE CUFFY,ENGL101S,cuffy,4.5,2.0
NICOLE CUFFY,ENGL395,cuffy,5.0,1.0
NICOLE LARONDE,BCHM461,laronde,2.0,1.0
NICOLE LARONDE,BCHM463,laronde,2.0,1.0
NICOLE MOGUL,CPSS340,mogul,2.0,1.0
NICOLE MOGUL,CPSS220,mogul,4.0,1.0
NICOLE MOGUL,ENEE200,mogul,3.0,14.0
NICOLE POWLISON,MUSC210,powlison,3.4285714285714284,7.0
NICOLE POWLISON,MUSC204,powlison,5.0,1.0
NIDHI RAWAT,PLSC420,rawat,5.0,2.0
NIKHIL CHOPRA,ENME480,chopra_nikhil,4.0,2.0
NIKI VAZOU,CMSC330,vazou,4.0,1.0
NIKI VAZOU,CMSC498V,vazou,2.0,1.0
NIRANJAN RAMACHANDRAN,MATH340,ramachandran,4.818181818181818,11.0
NIRANJAN RAMACHANDRAN,MATH341,ramachandran,5.0,1.0
NIRANJAN RAMACHANDRAN,MATH403,ramachandran,5.0,2.0
NIRANJAN RAMACHANDRAN,MATH406,ramachandran,5.0,1.0
NIRANJAN RAMACHANDRAN,MATH461,ramachandran,5.0,1.0
NIRATCHA TUNGTISANONT,BMGT372,tungtisanont,3.0,1.0
NIRATCHA TUNGTISANONT,BMGT477,tungtisanont,5.0,1.0
NIRUPAM ROY,CMSC417,roy_nirupam,1.0,1.0
NITIN SANKET,FIRE298,sanket,5.0,1.0
NOEL KURIAKOS,HESI217,kuriakos,2.0,1.0
NORMA ANDREWS,BSCI420,andrews_norma,5.0,3.0
NORMAN WERELEY,ENAE423H,wereley,4.0,2.0
NORMAN WERELEY,ENES220,wereley,5.0,1.0
